sample_no,source,source_subtype,review_id,review_date,stay_date,author,profile,rating,bath_score,language,is_onsen_related,bath_area_tags,matched_keywords,room_or_plan,title,body,source_url,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
255,Jalan,jalan_archive,08392587,2015/9/30,,,,,4,ja,True,facility_wide,風呂;浴,,ありがとうございました！,彼と二人で泊まりました。同棲していて家事と仕事ばかりの私にたまにはと、連れてきてくれました。 浴衣を選べたのはとても、気分があがります♪ お食事がとてもおいしく、関アジ、豊後牛、お米までとてもおいしかったです。 普段、ご飯を作って、お酒も作って、やっと彼の残りを食べる感じなので(笑)お部屋での食事は一歩も動かなくてよくて、幸せでした(*^^*)(笑) お部屋はシンプルな感じでした！ お姉さんの接客がとてもよかったです。 あとコンビニで買ってこなくてもウェルカムドリンク等があったので、助かりました！ 朝風呂も、朝ご飯も、満足し、お見送りまでしっかりしていただき、感動致しました。本当にいい思い出になりました(*^^*),https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
256,Jalan,jalan_archive,08359320,2015/9/16,,,,,4,ja,False,,汚;掃除,,ゆっくりとできました,今回２人での初めての旅行で、はる樹を選びました。 とてもゆっくりでき、良かったです。 料理は美味しかったです。特に朝食が!! 残念と言えば、窓が汚いのと蜘蛛の巣があり掃除が行き届いていないことでした。 ですが、思い出に残る旅となりまた利用したいと思いました。,https://www.jalan.net/yad397509/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
257,Jalan,jalan_archive,08317198,2015/8/26,,,,,4,ja,False,,,,九州旅,今回は大分県の石仏・石橋を観て回ろうと 旅行会社に頼むよりいつも自分で組み立てて行くのが好きなので じゃらんの宿泊リストを見て決めてます。 今回は料金がチョッピリお高めだと思ってましたが・・・・ 従業員の方も若くてキビキビ動かれてるのは気持ちが良かったです。 部屋はこじんまりして豪華で華美でもなく 非常に落ち着いた雰囲気の部屋でした。 料理も和洋折衷で頂き、関あじ＆豊後牛も美味しかったです。 朝食は和食での食事で、チョット多いんじゃない？って思いました。 出発前に道を詳しく教えて貰って無事に買い物も出来、 目的地まで辿り着きました。 嫁共々、これじゃ高くないよね！と。 また、お世話になりたいです。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
258,Jalan,jalan_archive,08317014,2015/8/26,,,,,5,ja,True,facility_wide,風呂;予約,,子供連れ旅行２回目♪,またまた急に思いつき、バタバタ準備して予約し、伺いました。住宅地の中にあるお宿で一回素通りしてしまい慌てて戻りました。よく本でもお風呂はみるんですが、外観もよく、洗練された感じでした。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
259,Jalan,jalan_archive,08280805,2015/8/14,,,,,3,ja,True,private_bath,風呂;貸切,,記念日旅行,今回、家族で利用させてもらいました。 料理は美味しいく頂けました、ボリュームがあり満足いきました。 貸切風呂も気持ちよく入れました。 夜はゆっくり休め、良かったです。 機会があればまた、利用したいと思います。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
260,Jalan,jalan_archive,08264521,2015/8/8,,,,,5,ja,False,,,,とても心地よい宿でした。,今回初めて利用させていただきました。宿の雰囲気もよく、ごはんも美味しく、スタッフの方の対応も素晴らしかったです。ちょっとしたことですが、◯時に来ますと言われて待っててもなかなか来てもらえなかったのがちょっと気になりました。細かくてすみません。また利用させていただきます。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
261,Jalan,jalan_archive,08199630,2015/7/3,,,,,4,ja,False,,,,落ち着きました。,接客が必用最低限で、放ってくれてる感じがとても良かったです。 また、他のお客さんにも会うことなく過ごせて、余計なｽﾄﾚｽないのが、お互いに良かったかな、と思いました。 ロビーはあるものの、受付が無いため鉢合わせすることがないのも良かった。また、別府に行く際は是非利用したいです。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
262,Jalan,jalan_archive,08163170,2015/6/14,,,,,5,ja,True,private_bath,風呂;貸切;脱衣,,ゆっくり過ごせました,料理のおいしさ、従業員の方たちのサービス どれを取っても大満足でした。 貸切風呂も今まで行ったどの旅館よりも広く、脱衣所のインテリアまでとても凝っていてすばらしかったです。 次はいつこれるかわからないですが 今度は孫も連れて来たいと思います。 ありがとうございました。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
263,Jalan,jalan_archive,08116072,2015/5/18,,,,,2,ja,True,room_bath;private_bath,風呂;貸切;虫,,記念日旅行で,TVで拝見したのをきっかけに記念日旅行の行き先に決めたのですが非常に残念でした。仲居さんの接客が雑、飲み物を出すときに飲み口を持ち配膳。猫を飼われてるようですが中、外自由に出入りする猫を旅館で飼うなどありえません。部屋風呂も貸切風呂も網戸がなく虫が入り放題、貸切風呂は傷んだ木材目当てに蟻が闊歩してました。建て具が雑なのか他の部屋の方が風呂場の扉を閉める度地震のように振動がきます。お祝いのケーキがチェーン店のものと店名がハッキリわかり非常に残念。お風呂から庭が見えるとうたってますが、手入れされてないなどなど、決して二人で5万超える宿とは思えない残念な宿でした。,https://www.jalan.net/yad397509/kuchikomi/archive/,negative,low_rating_negative_body,high,body_sentiment_inference_needed
264,Jalan,jalan_archive,08092871,2015/5/8,,,,,5,ja,True,facility_wide,風呂;露天;湯;お湯,,家族旅行(*^_^*),1歳6カ月の子供と夫とGWに家族旅行しました。インターネットのなにかの記事で1度は泊まってみたい旅館にあげられていたのを見たことがあり、前々から行きたいと思っていました。別府駅からタクシーで1500円くらいです。小さな旅館で、建物は風情がありました。お部屋は広く、お部屋の露天風呂はお湯の温度調整が容易で気持ち良く入れました。また、館内の家族湯（露天風呂）も景色が素晴らしかったです。夕食はお部屋食でどれも美味しかったですが、大食漢の私達はちょっと物足りなかったです。子供にはおかゆとふりかけ、味噌汁を用意してくれました。あと、どうでもいいことかもしれませんが、飼い猫？野良猫が4匹位おり、建物の周りを常にパトロールしており、1歳6カ月の子供が怖がってました。旅館の脇に川があり、朝天気が良かったので家族でのんびり散歩も楽しみましたよ。スタッフの方も気さくでたくさん話しかけてくれました。,https://www.jalan.net/yad397509/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
