source_type,platform,review_id,author,review_date,rating,title,body,extra,source_url,onsen_related,signals,raw_file,encoding,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
OTA full review,Jalan,jalan_7942dec4170d8772,チピロさん,2016/10/5,5,大満足,全体的に綺麗で、お部屋は天井が高く開放的、お風呂も気持ち良く、ご飯もとても美味しかったです！着いたら可愛いウェルカムドリンクを頂き、到着から出発まで大変満足なお宿でした。是非また泊まりたいです。,"時期:2016年10月宿泊; プラン:【平日限定】☆室数限定☆オープニング記念プラン半露天風呂付き客室 1泊2食 1階客室; 価格帯:21,001～22,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【平日限定】☆室数限定☆オープニング記念プラン半露天風呂付き客室 1泊2食 1階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_9.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_067fe74fb813fabc,ミーさん,2016/9/25,5,快適です,部屋からの眺望が良く解放感抜群でした。広すぎず使い勝手◎。接客も人手が足りていたのか駐車場まで宿の方が迎えに来てくれた時もありました。今回素泊まりで２泊しましたが、次回はお食事をいただいてみたいです。青空、青い海、星、月見風呂も楽しめ帰る日は雨で色々な別府の山や海が部屋から見られました。好きな雰囲気のお宿です。,"時期:2016年9月宿泊; プラン:素泊まりプラン 半露天風呂付客室 1階客室; 価格帯:19,001～20,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):-; 料理(夕食):-; 接客・サービス:5 | プラン 素泊まりプラン 半露天風呂付客室 1階客室 和洋室 食事なし",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive_page_9.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ebd214826dd865c2,まきちゃんさん,2016/9/24,5,お祝い旅行,誕生日のお祝いで宿泊しました。 お部屋も綺麗で従業員さんの接客など色々と配慮してくださいました！ ただ、食事の時に済んだお皿を何度も取りにきてたので、ゆっくり２人で食べたかった私たちにはちょっと気になったかな程度ですが、全体的には大満足です！ ありがとうございました！,"時期:2016年9月宿泊; プラン:半露天風呂付客室 1泊2食 創作会席プラン 2階客室; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):4; 料理(夕食):5; 接客・サービス:5 | プラン 半露天風呂付客室 1泊2食 創作会席プラン 2階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_9.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_774d9fd9644aaf18,ゆうママさん,2016/9/24,4,お部屋の内風呂でゆったりと,お部屋の内風呂で何回も入り、ゆ ったりとした時を過ごしました。 大浴場は帰りに雨が降っている時間だった為、傘が行きの場所にあり、持って来なかった為、階段もあり、浴衣の裾が濡れてしまって少し残念でした。 お部屋の隣のテレビの音など夜は聞こえる為、防音対策にもう少し配慮が必要かと思われます。 お料理は、適度な量と上品な味でとても美味しかったです。 素敵な時間をありがとうございました。,"時期:2016年9月宿泊; プラン:半露天風呂付き客室 1泊2食 創作懐石プラン 1階客室; 価格帯:26,001～27,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 半露天風呂付き客室 1泊2食 創作懐石プラン 1階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;stairs_layout,raw/jalan/archive_page_9.html,cp932,mixed,body_negative_with_context,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_d5e66cc5ba18b71b,tomatoさん,2016/9/20,4,テラスからの眺望が素敵です,到着後、すぐにウェルカムドリンクが出され、トロピカルなジュースが嬉しかったです。ロビーから眺める別府の街並みも感動です。温泉もさすが、湯の街とても熱かったです。すぐに入るには加水しなければならず、温泉成分が弱くなってしまうところが惜しかったです。大浴場の方は温度管理がきちんとされていて良かったです。食事は器も素敵で楽しませていただきました。すき焼きは、好みもありますが塩辛く感じました。朝食は品数も多く特に煮物、焼き魚が美味しかったです。夕食は、コスパを考えるとやや、厳しめの採点ですがスタッフの方々の丁寧な接客、素晴らしい眺望に満足する、楽しい別府の旅でした。お世話になりました。,"時期:2016年9月宿泊; プラン:半露天風呂付き客室 1泊2食 創作懐石プラン 1階客室; 価格帯:26,001～27,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):3; 接客・サービス:4 | プラン 半露天風呂付き客室 1泊2食 創作懐石プラン 1階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;public_bath;view;temperature_hot,raw/jalan/archive_page_9.html,cp932,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_6103d8917c935fbc,はるなさん,2016/9/10,4,見晴らしがいいですね。,両親とお世話になりました。別府の町を見下ろすことができて大変良かったです。接客もお電話対応から何からご親切にして頂きました。敢えて、気になった点を申し上げるとしたら、浴室のタオルの補充が不十分だったことと、女風呂なのに男性スタッフが補充にいらっしゃったのは少し驚きました。勿論、ご配慮頂いたので不快な思いをすることはありませんでしたが。車で無ければ行けない場所なのが少しだけ残念ですが、お料理もおいしいので多くの方に利用してほしいと思います。,"時期:2016年9月宿泊; プラン:【平日限定】☆室数限定☆オープニング記念プラン半露天風呂付き客室 1泊2食 1階客室; 価格帯:20,001～21,000円(大人１名あたり/税込); 部屋:4; 風呂:3; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【平日限定】☆室数限定☆オープニング記念プラン半露天風呂付き客室 1泊2食 1階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive_page_9.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_afaf9933bb366727,ヨッシーさん,2016/9/7,4,部屋と眺めが最高でした,部屋からの眺めも、部屋の感じもすごく素敵なところでした。 彼の誕生日だったので、サプライズでケーキを用意してもらった のですが、とても素敵な演出で彼も驚いてくれてそして感動してくれました。 ただ接客がもう少しあったらよかったのかなと思いました。,"時期:2016年8月宿泊; プラン:半露天風呂付客室 1泊2食 創作会席プラン 2階客室; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):4; 料理(夕食):4; 接客・サービス:2 | プラン 半露天風呂付客室 1泊2食 創作会席プラン 2階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive_page_9.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_a0b98a1ba496badd,おひさまさん,2016/8/18,5,とても良かったです。,まず、お部屋がとても素敵でした。わたしは、一階のお部屋でしたが、ホテルの場所が高台にあるため、別府の街が一望でき、とても素敵な景色でした。お風呂もお部屋についていて、景色を見ながら入れます。 食事もとても美味しかったです。 客室が少ないので、ゆったりした感じなのも良かったです。 別府にまた来るときは、利用したいです。,"時期:2016年8月宿泊; プラン:【平日限定】☆室数限定☆オープニング記念プラン半露天風呂付き客室 1泊2食 1階客室; 価格帯:20,001～21,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【平日限定】☆室数限定☆オープニング記念プラン半露天風呂付き客室 1泊2食 1階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive_page_9.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_f1bd312f9b5c0e2c,ななみさん,2026/6/29,3,料理が美味しかった,朝、夜ご飯付きにしました。どれもとても美味しかったです！ ただ、部屋に巨大なムカデが出たことと、お風呂に虫が何匹か居たこと、、仕方ないと思いますが怖かったので少し星を減らしました。 スタッフの方々は親切で料理はとても美味しかったのでそこは大満足です！,"時期:2026年6月宿泊; プラン:【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:2; 風呂:1; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,insects,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b18204cc998455e4,ハチミツママさん,2026/6/21,5,スタッフさん達のおもてなしに感動,夫婦旅行で利用させていただきました。 予約時の到着予定時刻より早く着いたにも関わらず、宿の前にいらっしゃったスタッフさんが、雨の中車から荷物をおろす私達に傘をさして待っていて下さいました。 着いた時は雨でしたが、夕方より徐々に晴れ、夜には別府の夜景と星空が見れました。 次の日の朝も早起きして別府湾から昇る朝日を見れて、お部屋からの景色はとても良かったです。（その後雲が広がりましたが..） 夕飯の和食会席、サーブしてくれた方は外国の方でしたが、日本語がとても上手で、笑顔がステキで、温かい心遣いを感じました。 関アジのお造り付きにしたのですが、とても美味しくオススメします。（泡塩をつけて食べるのが初めてでしたが、お刺身には醤油！という概念を崩してくれました） 料理も一品一品手が混んでいて、とてもおいしかったです。 朝食も郷土料理を含め地元の特産品たくさんで大満足でした。 宿のスタッフさんも、みなさん心地よい距離感で、全く気になるところがなくゆっくり過ごさせていただきました。 唯一気になったのは、部屋のお風呂の洗い場ですね。 やや狭く、洗い流す時の泡などお風呂の中に飛んできます。 湯船は二人で足を伸ばして並んで入れる広さで、景色も見れて申し分ないのですが、そこだけ気になりました。 源泉の温度がかなり高いので、しばらく入らずお湯の温度が下がっても、源泉を足せばすぐに入れる温度になります。 何度も入浴させてもらいました。 湯上がりのペットボトルの水が脱衣所に用意されているのも嬉しかったです。 テラスなどはやや年季が入っている感じがしますが、部屋はとても綺麗で、清掃も行き届いていました。 オススメです！,"時期:2026年6月宿泊; プラン:【海の幸グレードアップ】関アジの姿造り付き／創作和会席プラン（2食付）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【海の幸グレードアップ】関アジの姿造り付き／創作和会席プラン（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;view;small_bath_or_room,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_eb8cca1eef98f786,らんちゃんさん,2026/6/6,3,口コミみて予約したのに,ひさひざの夫婦旅行で初めて利用しました。 夫婦二人の感想は金額の割にはという感じでした。 よかった点 テラスで喫煙ができた事。 静かでゆっくり過ごすことができた。 残念だった点 部屋のお風呂の蛇口が壊れていて温度調整が大変だった。 ゴミ箱が一つだけしかなかったので、部屋の中にもほしかった。 虫がかなり多かった。 朝食のご飯がかなり硬く美味しくなかった。 夕飯は土鍋ご飯でかなりよかっただけにすごく残念でした。 夕食時のお酒の種類がもう少しあるといいと思います。 あと、夕飯の時間がチェックインした人から決まるみたいで、そうなら予約の段階でわかるようにしてもらいたかった。 19時半の夕食スタートは遅いと思います。 すこし改善するだけでもっと良くなる気がします。,"時期:2026年6月宿泊; プラン:【海の幸グレードアップ】関アジの姿造り付き／創作和会席プラン（2食付）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:3; 風呂:3; 料理(朝食):2; 料理(夕食):4; 接客・サービス:4 | プラン 【海の幸グレードアップ】関アジの姿造り付き／創作和会席プラン（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;insects,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_820cfae8118b1fbd,みっちゃんさん,2026/4/22,5,楽しい、思い出に残る夫婦旅行でした。,スタッフ全員の心のこもったおもてなしを始め、特に海抜300メートルの山中から別府市内を見下ろすロケーションでの夕朝食は圧巻でした。 ただ、この施設に向うまでの道中が大変細く、曲がりくねった道だったので、苦労した点が悔やまれました。,"時期:2026年4月宿泊; プラン:【海の幸グレードアップ】関アジの姿造り付き／創作和会席プラン（2食付）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【海の幸グレードアップ】関アジの姿造り付き／創作和会席プラン（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,access_road,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_41a12ebe908d7551,エイさん,2026/4/21,5,テラスからの景色が最高,今回は夫婦で利用させてもらいました。スタッフの対応が素晴らしく、貴重な竹細工が体験でき、楽しかったです。今は車に飾ってます。部屋は広くて、テラスからの景色が最高です。料理も大変美味しくて満足しています。お風呂上りに、テラスで別府の夜景を見ながらお酒を飲むのが最高です。部屋の割にテレビが小さいのが少し残念です。また利用したいホテルです。,"時期:2026年4月宿泊; プラン:【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;view,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_19841ced3c6e8f98,さぁちゃんさん,2026/4/18,5,静かでゆっくりできました,ゆっくりした時間が過ごせました。 料理人の彼も 食事の出汁がとてもいいと言ってました。 また記念日などに利用したいです,"時期:2026年3月宿泊; プラン:【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):4; 料理(夕食):4; 接客・サービス:5 | プラン 【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_89d5901a76806ad9,Nさん,2026/3/14,5,接客が素敵でした。,母を連れて利用させていただきました。 道中急斜面と道幅も狭く、本当にあっているのか不安でしたがナビ通りで迷いなく到着できました。 接客がとてもよくお部屋の雰囲気・お料理共に大変満足できました。 周りも静かなのでゆっくりできました。 また機会があれば利用したいです。,"時期:2026年3月宿泊; プラン:【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付）; 価格帯:28,001～29,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,small_bath_or_room;access_road,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_60dd2369a76377c9,ふくさん,2026/3/8,5,すべて良し,お部屋もお料理も温泉もおもてなしも全て満足でした。 まず、お部屋にはアナログレコードが用意されていて、大好きなアーティストのLP盤！まさか私の好み知ってる？と驚きでした、笑。これこそ期待を超えるサービス。 お料理がまた創作的でありながら、地元の素材を使っての逸品揃い、シェフさまありがとうございました。メンズのおもてなしの心を感じながらの滞在でした。,"時期:2026年2月宿泊; プラン:【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ce42e139e783360c,やーちゃんさん,2026/2/23,4,景色が良かった,高台から見下ろす街と、その向こうに広がる海を眺めながらゆったりと流れる雲を感じ、テラスでコーヒーを飲む時間帯がとても良かったです。その後の温泉と美味しい食事があって本当に寛ぐことができました。 食事処を退出する際は、私たちが見えなくなるまでお辞儀をされていて、おもてなしに胸が温まりました。 道がわかりにくく案内表示があるといいなと思いました。,"時期:2026年2月宿泊; プラン:【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):3; 料理(夕食):3; 接客・サービス:3 | プラン 【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;view;access_road,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_b9c4195476ae0822,Maaさん,2026/2/20,5,月1旅行,今回の宿泊は大変満足いたしました！ 夕食も他の旅館では食べた事のない創作料理で 味も良くて満足でした！ お部屋も綺麗にしてるし、スタッフも感じがよく でいい旅行になりました！ また行きたいと思います！,"時期:2026年2月宿泊; プラン:【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_cc8f5d54a8960fbf,AAさん,2026/2/19,4,景色が綺麗,良かった点 ・景色が綺麗。 ・温泉の泉質はさすが別府だけあって良かった。 ・プライベート感もあり、静かにゆっくりできた。 ・料理のボリュームあり、美味しかった。 良くなかった点 ・ホテルに行くまでの道が分かりづらい。 他の口コミにもあったので調べて行ったが迷った。 ・室内の浴室に外から見えなくするロールカーテンか暖簾的なものが欲しかった。周辺はある程度離れているものの明るい時は女性は気になるようです。 窓閉めて入れば途中から湯気で見えなくなります。 ・室内の設備はちょい古い（TVやドライヤー） ・2階のほうが景色が良いだろうと思い事前に2階を選んでいました。価格は1階よりやや高いですがその分景色は実際良かったです。 しかしチェックイン時にスタッフの方から「1階でのご予約ですが本日は2階が空いていますので特別に2階のお部屋をご用意しました」と言われ、再度じゃらんの予約を見てみたらやはり2階でちゃんと予約していました。一応スタッフの方にはその旨を伝えて予約画面も見せました。スタッフからは「申し訳ございません、確認しておきます」と言われそれ以降は何もなく、こちらも特に何かを求めてもなかったのでそれはそれでいいのですが、ちょっとチェックインから嫌な気分にはなりました。 部屋の割り当ても、もしかしたらサービスなので景色が良くない部屋なんじゃないかと疑ってしまったり笑 まぁ、予約確認ミスは仕方ないですが気持ちの良いものではありません。 それ以外は全体的に良かったです。 特にテラスからも別府の夜の景色を一望できたのは最高でした。行く価値はあると思います。,"時期:2026年1月宿泊; プラン:【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 【2食付】別府を愉しむ、半露天風呂付客室ステイ。夕食は創作和会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;view;access_road,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_ee19a503b66105ad,いまりさん,2026/1/23,5,ごはんが美味しかったです,お部屋のお風呂は自分で温度調整もできて温度高めで入りました！大浴場は私と彼が行ったタイミングはだれもいなかったので広いお風呂を独り占めできてのんびり過ごせました。夕飯の時はスタッフの方に話しかけていただいたり、朝食の時はたまごをおすすめしていただき追加で注文しました！とてもおいしかったですo(^-^)o,"時期:2025年12月宿泊; プラン:【海の幸グレードアップ】関アジの姿造り付き／黒毛和牛創作会席プラン（2食付）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):4; 接客・サービス:5 | プラン 【海の幸グレードアップ】関アジの姿造り付き／黒毛和牛創作会席プラン（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;public_bath,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_4607f12c478ae86a,まゆみさん,2025/8/6,5,カップルにおすすめ,お部屋からの景色がとても良く、滞在中はずっと癒されました。 部屋の広さも窮屈すぎず広すぎず、ちょうどよくて快適でした。 お風呂もとても気持ちよくて、旅の疲れをしっかり癒すことができました。 全体的にとても満足度の高い宿で、またぜひ利用したいと思います。,"時期:2025年7月宿泊; プラン:【じゃらんスペシャルウィーク】★創作和食コースプラン 1泊2食付き; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【じゃらんスペシャルウィーク】★創作和食コースプラン 1泊2食付き 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,view,raw/jalan/jalan.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_0431ef6f973b69a4,meguさん,2025/7/10,5,還暦のお祝い旅行,私の還暦のお祝いで行きました。静かで部屋に温泉半露天風呂がついていて、とても食事も美味しかったので満足してます。 大浴場のお湯が熱すぎて入れなかったです。 お布団は、固く腰が痛かったです。 ベッドのマットレスくらいは置いて欲しかったです。,"時期:2025年7月宿泊; プラン:【じゃらんスペシャルウィーク】★創作和食コースプラン 1泊2食付き; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:4 | プラン 【じゃらんスペシャルウィーク】★創作和食コースプラン 1泊2食付き 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/,1,room_open_air_bath;public_bath;temperature_hot,raw/jalan/jalan.html,utf-8,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_928a03aad95e1474,Su-yin,"July 5, 2026",10,“ Perfect getaway ”,"Service standards, small treats, half board dining- both breakfast and dinner were better than expected, alcohol pricing was reasonable. | Could have more options in the shop to purchase local produce unique to artisans in Beppu and surrounding area.",,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,0,small_bath_or_room,raw/booking/booking.html,utf-8,neutral,neutral_or_lodging_context,medium,body_sentiment_inference_needed
OTA full review,Booking.com,booking_f4e1e1e28778f903,Alex,"June 5, 2026",8.0,"“ Brilliant view, perfect private onsen ”","The view from the room, the private onsen and the design and architecture of the whole complex was exactly as sold by the pictures. The staff was friendly and helpful and even if remote the location was easy to reach by car (with enough parking spaces available near the hotel). | There were small details that did not align with the price and image that the place wants to give (rusty rail bar on the balcony, wooden door from the shower that did not close all the time, infiltrations on the external walls, etc.). But nothing that affected the stay or our enjoyment.",,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,1,room_open_air_bath;view;small_bath_or_room,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_3ba6aec0a7a8bc41,Natthanun,"April 17, 2026",10,“ Wonderful stay and great food!! Loved every meal! ”,"The food was top-notch, we've stayed at varioud Ryokans across Japan but the food here was just WOW. Highly recommend for a nice treat for a family/couple trip. And they have in-room onsen which can adjust the water temperature, exceed our expectations! | The hotel doesn't have a big common area like any other huge ryokans, but compensating for a great view of Beppu, I think it's worth it and the room is really spacious in itself so you might not need a big common area.",,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,1,room_open_air_bath;view,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_d3cd3309c8de6e0b,Joyce,"March 21, 2026",10,“ A great find in Beppu ”,The private onsen was really nice to have at the end of the day while relaxing in the room. The room was very spacious and overlooks the bay. Breakfast was great and the staff were friendly and helpful.,,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,1,room_open_air_bath,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_e14834fc9ff378e2,Hau,"March 6, 2026",10,“ Excellent resort and would love to return ”,Quiet location up the hill. Private onsen in the room is very nice. Food is excellent and service is impeccable. Easily accessible by taxi. | NA.,,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,1,room_open_air_bath;access_road,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_fba664f9bc660c70,Palzom,"February 17, 2026",8.0,Very Good,Very pretty. Love the aesthetic and the breakfast provided. | The wall was indeed thin. We were told to be careful with sounds because the soundproof isn’t that good. Though we were careful enough but others didn’t; me and my partner were woke by the steps from above. It was hard to ignore.,,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,0,,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_e0d011975e606e79,Patsy,"February 4, 2026",8.0,“ Beautiful overall ”,"The location is beautiful - super love. I like the quaint and serenity of the place. The food is amazing - I hope to go back even just for the food. Special shoutout to Ryota Miwa, Tetta Akama & Ryoichi Kourogi. | This is probably asking for extra - but would had been an excellent point if the onsen was prepared instead of me having to try and figure it out. In the end I didn't use it - the one in my room.",,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,1,,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_5dc201c1011b89da,Ksenia,"January 17, 2026",10,Exceptional,Everything was great.,,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,0,,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Booking.com,booking_c8fc04db572efc29,Lauren,"January 14, 2026",9.0,“ Beautiful hotel set up in the hills overlooking Beppu ”,"Loved our stay here, the room was very big even by non Japan standards with gorgeous view overlooking Beppu from our balcony. The vanity area was large and made getting ready in the mornings a pleasure. The hotel itself is beautiful, i would say that the lobby/reception area has potential to be cosy and inviting, but it really isnt. Staff were friendly and helpful. Onsite parking and would need a car if you are going to stay here. | The only issue we found was the footsteps from the room above us were quite loud late at night.",,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,0,view,raw/booking/booking.html,utf-8,neutral,neutral_or_lodging_context,medium,body_sentiment_inference_needed
OTA full review,Booking.com,booking_fde2d1fb7f24c602,Gregory,"January 11, 2026",8.0,"“ Lovely views, comfortable stay, great food. ”","We enjoyed the mini-onset in our bedroom and it was something we could look forward to at the end of a day's outing. We had breakfast catered for, and it was very good. View from the room overlooking Beppu was also quite amazing. | It was a bit remote but it was not really an issue since we had a car.",,https://www.booking.com/reviews/jp/hotel/terrace-midoubaru.html,0,view,raw/booking/booking.html,utf-8,positive,body_positive,high,body_sentiment_inference_needed
