sample_no,source,source_subtype,review_id,review_date,stay_date,author,profile,rating,bath_score,language,is_onsen_related,bath_area_tags,matched_keywords,room_or_plan,title,body,source_url,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
310,Jalan,jalan_archive,12522191,2022/7/25,,,,,4,ja,True,room_bath,風呂,,ゆっくりできました,初めてかんな和に宿泊。 口コミ通りとてもよかったです！ コロナ渦なので他のお客さんと食事、風呂が一緒になること気になる所ですが… 食事は朝夕部屋、客室風呂付きで家族でゆったりのんびりできます。 チェックインして1歩も出ず広い部屋でくつろげました。 １つだけ、宿に着いた時駐車場に誰もおらず受付に行って声を掛けたのですが誰も出て来ず暫くまちました。 チェックアウト時も受付には無人。 その時間帯は常に誰か対応出来るようにした方が良いかと思いました。 他はとてもよく接客めお風呂、食事も完璧でした。 またリピートしたい宿になりました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
311,Jalan,jalan_archive,12515406,2022/7/21,,,,,5,ja,True,room_bath;family_bath,風呂;家族風呂,,すべてが丁寧で趣のある素敵な宿,接客に心が行き届いており、 皆さんにこやかで優しく丁寧な接客でほっこりしました。 お宿も部屋数が少ないため、他の方とはすれ違うことなく 宿の写真を撮ったり家族風呂にゆっくり入ることが出来ました。 食事もすべて美味しくお酒が進んでしまいます。 部屋風呂も楽しみ満足のいく時間を過ごすことが出来ました。 看板犬のお見送りもあり最後まで癒されます！ また、訪れたいと思う宿です。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
312,Jalan,jalan_archive,12504005,2022/7/15,,,,,4,ja,False,,古い,,とても良い旅館です,コロナでなかなか家族旅行に行けませんでしたが、この度子どもと3人の家族旅行でこちらを利用させて頂きました。 お出迎えからとても丁寧にご対応くださいました。 お部屋は古いながらもとても大切に綺麗にされている事がわかるとても良い部屋でした。 一点気になった点は、私はタバコを吸わないのですがタバコの匂いが部屋にしみついており結構匂います。お部屋でのタバコはOKのようで灰皿も準備がありました。タバコの匂いがダメな方は要注意です。 しかしながら、息子が畳の広いお部屋に大喜びで、ずっとニコニコ走り回っておりました。 朝夕食はボリュームもちょうどよくどれもとても美味しかったです。子どもにもご飯、味噌汁等ご準備くださり大変有り難かったです。特に朝食はどれも絶品でした。 ご対応してくださった方皆さんとても丁寧でフレンドリーに接してくださりまた伺いたい旅館です。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
313,Jalan,jalan_archive,12503121,2022/7/15,,,,,5,ja,True,room_bath,風呂;露天;内湯;湯,,ご飯も美味しくおもてなしもとても良かったです,初めて利用させて頂き恋人と行きました。 玄関から出迎えていただきおもてなしやお気遣い全て 完璧で夜ご飯朝ごはんもとてもおいしく大満足でした。 お風呂も内湯、露天風呂も着いておりとても気持ちよかったです！！また利用したいです！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
314,Jalan,jalan_archive,12502570,2022/7/15,,,,,5,ja,True,family_bath,温泉;風呂;家族風呂,,温泉、食事、お風呂最高,5歳の子供と3人で利用しました。まず旅館に着いてからすぐ駐車場まで来てくださりそこから最高のおもてなしのスタートでした。 チェックインの時間も早くなりましたが快く迎えてくださりました。 家族風呂が広くてお風呂嫌いの子供も何回も入りたいと言って朝早くから利用しました。 とっても気持ちいいです。 口コミでご飯もおいしいと書かれていましたが本当に美味しい！！！ 関アジと豊後牛ステーキのプランにしたんですが途中で こんなに出てくるの～？もう食べられないかもー！と旦那と話してたんですが最後の最後まで美味しくてぺろっと食べました！！！ 料理が出てくるタイミングも本当絶妙でスタッフの方も気さくに話してくださり最高の時間を過ごすことができました。 もう1度泊まりに行きたいです！！ お世話になりました！！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
315,Jalan,jalan_archive,12499938,2022/7/13,,,,,4,ja,False,,,,ご飯がとっても美味しかったです,夕、朝お部屋食で安心して、ゆっくりいただくことができました。もちろん美味しかったです。地獄めぐりの近くなので、翌日朝から観光へすぐ行く事ができました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
316,Jalan,jalan_archive,12495797,2022/7/11,,,,,5,ja,False,,,,癒しの旅,この度は娘と孫とで1泊しました。孫も一歳になったので、お祝いにと思いかんな和さんを選びました。 チェックインが予定より早くなったのですが、心よく迎えていただいたので良かったです。 お部屋も広く、お料理もとてもおいしくいただきました。 従業員の方がとても優しく丁寧に接客をされていて、孫にも優しくしていただいて嬉しかったです。 ケーキを用意されてたのですが、孫が早くに寝てしまって翌日の朝食後にケーキをいただきました。娘も孫もとても喜んでいたので来て良かったです。婿が仕事で来れなくなったので、次は4人でまた来たいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
317,Jalan,jalan_archive,12491183,2022/7/9,,,,,4,ja,True,family_bath,風呂;湯;お湯;肌;浴;家族風呂,,癒されました,食事は美味しかった。量も多過ぎなくて良かった。バスタオル、浴衣の替えがあって、家族風呂には備え付けのタオルもあり広くて快適だった。お湯も肌がすべすべになって良かった。 鮎の内臓が取ってあって食べやすかった。 コロナ下で部屋食は他のお客さんとの接触がないので安心だったが、畳での食事は年寄りには少々きつかった。 ご飯がおひつごと出てこないので無駄がなくて良かった。いつもは残すと悪いと無理して食べたりしていたのでとてもエコで良い事だと思った。 給仕をして下さった方もとても感じのいい方で、帰る時も見えなくなるまで見送っていただきありがとうございました。 又行きたいです。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
318,Jalan,jalan_archive,12485921,2022/7/6,,,,,5,ja,True,facility_wide,温泉,,赤ちゃん連れにも安心な旅館,父の還暦祝いのため利用させていただきました。子どもがまだ0歳と2歳ですが、それぞれアメニティーも用意されておりとても助かりました。 お部屋食だったので、子どもがぐずっても安心！ とてもリラックスして、美味しいお食事を堪能することができました。温泉もとても気持ちよかったです。 スタッフにも良くしていただき良い旅でした。 ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
319,Jalan,jalan_archive,12485915,2022/7/6,,,,,5,ja,True,facility_wide,温泉,,癒しの宿,ちょうど梅雨明けの雷雨と重なり、観光も十分に楽しめず旅館に着きました。駐車場まで傘を持って出迎えてくれ、配慮を感じる接客でした。 静かな場所で温泉に癒され、お料理も最高でした。近くには地獄めぐりの地もあり、とても好立地ですし、いただいた手書きの地図もなんだか暖かい雰囲気で良かったです。雷雨で楽しめないかなと思っていましたが、宿での時間が充実しており、ゆっくり過ごせて良い思い出となりました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
320,Jalan,jalan_archive,12480828,2022/7/3,,,,,4,ja,False,,,,料理が美味しい,60歳以上の量少なめの料理のプランでしたが、充分な量と質で満足しました。一品一品丁寧に作られており、お米もとても美味しかったです。 お部屋も食事は別室のテーブル席で、膝を折らずに椅子に座れて年配者にはとても有難く、お陰様でゆっくり過ごすことが出来ました。 また機会があれば、利用させて頂きたいと思います。お世話になりました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
321,Jalan,jalan_archive,12475161,2022/6/30,,,,,5,ja,True,facility_wide,温泉,,最高の思い出になりました！！！,彼氏と初めての旅行で利用させていただきました。フロントの方が、周辺のおすすめスポットを教えてくださったので充実した一日になりました。何より食事がとてもとても美味しかったです。美味しいお酒が進みました笑従業員の方も気さくに話しかけてくれて嬉しかったです。 一部屋ずつ離れてるのでプライベートな時間を過ごせたのがいいところだと思います！ 温泉もゆったり味わいました。 地獄蒸し体験や地獄巡りも徒歩ですぐ行けて観光にはもってこい！なのでおすすめです～！！ フロントのワンちゃんがお休み中だったので次利用させてもらうときに会いたいです！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
322,Jalan,jalan_archive,12473075,2022/6/29,,,,,5,ja,True,room_bath,風呂;水,,美味しい料理と部屋のお風呂でゆっくり、まったり,到着した日は大雨の中、傘を持って出迎えてくださり、ありがとうございました。茶香炉の香りに包まれたお部屋での水菓子と冷茶でひと息つきました。 小さな旅館ですが、館内やお部屋のしつらえはとても素敵で屋外の自然との調和を感じました。 部屋のお風呂も広く、何回も入り、堪能しました。お料理も洗練されており、おいしく頂戴いたしました。お料理の出され方、スピードもちょうど良く、お酒好きの私達は満足できました。 翌日は、旅館の手作りのマップを片手に数十年ぶりの地獄めぐりを楽しみました。 やっと夫婦でゆっくり旅を楽しめる時期になり、良い旅館に巡り会えたなと嬉しく思います。また、季節をかえて利用したいですね。 お世話になりました。ありがとうございます。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
323,Jalan,jalan_archive,12467169,2022/6/26,,,,,5,ja,False,,,,ゆっくり過ごせました,雨にも関わらず、傘を指してお出迎えしていただきお荷物まで持ってくださり気遣いが出来てて大変助かりました。お部屋も広く子連れにはとてもゆっくり過ごせました。お料理も夕食朝食とても美味しく満足しました。 スタッフの方も気さくで話しやすく、看板犬もいて子供も気に入ってました。 ただ一つ、厨房と近かった部屋でもあり、朝方音が聞こえて早々目が覚めてしまいました。今度は、是非違う部屋も利用したいと思います。ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
324,Jalan,jalan_archive,12460314,2022/6/22,,,,,5,ja,True,private_bath,温泉;風呂;露天;貸切,,料理がおいしくて、居心地が良いところ,夕食に感動しました。大分は魚が美味しいと聞きますが、こちらのお宿はお肉も美味しかったです。割烹旅館とうたっているのも納得でした。 宿の方は皆さんとても気さくで、どなたにも気軽にお話を伺ったり、要望をお伝えしたりできて、安心して寛ぐことができました。 お部屋の温泉も良いのですが、貸切の露天風呂がとても広いので贅沢な気分を味わえておススメです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
325,Jalan,jalan_archive,12454195,2022/6/19,,,,,4,ja,True,facility_wide,風呂;湯,,ゆっくりしたい方にはオススメの宿です,高齢の母と夫婦の３人で泊まりました。最初にここを選んだ理由は、足の悪い母にとってできるだけ歩かなくてもいい宿で、個室専用のお風呂があること、部屋で食事ができることなどです。すべて希望どおりの条件がそろった宿でした。 食事も他では味わえないような美味しいメニューが揃っていましたし、朝食も夕食も申し分ありませんでした。スタッフの方の明るい笑顔が何より心を和ませていただき、若いスタッフの方でしたが気配りの温かさが伝わってありがたく思いました。 部屋もソファがあり、畳の部屋もあり、ゆっくりできる雰囲気の部屋でした。 お風呂も丁度よい広さで清潔感もあり、アメニティもいい香りがして使い心地もいいものでした。欲を言うと、足が悪い母にとっては湯船に入るとき手すりがあるとありがたいと感じました。イスも底が若干滑りやすかったので、少し心配しました。 総合的には料理のおいしさとスタッフの方のおもてなしには大変満足しています。ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
326,Jalan,jalan_archive,12451976,2022/6/18,,,,,4,ja,True,facility_wide,露天,,料理に満足。,結婚記念日旅行で2泊利用しました。 料理は美味しく充分満足できましたし、広い部屋でまったり過ごせました。 ただ雨天のため露天を満喫できなかった事が残念でした。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
327,Jalan,jalan_archive,12451247,2022/6/18,,,,,4,ja,False,,,,趣きのあるお宿,到着予定より、だいぶ早く着いてしまいましたが 快くお部屋に案内していただきありがとうございました。 茶香炉が焚いてあり心地よかったです。 今年お入りになったというお二人の担当の方々が とても一生懸命で好感がもてました 豆柴まめくんにも会えてよかったです。 お世話になりました,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
328,Jalan,jalan_archive,12448093,2022/6/16,,,,,4,ja,True,facility_wide,風呂,,静かな落ち着いた雰囲気の和室での夕・朝食事が素晴らしい。,チェックインもとより仲居さんの対応がとても丁寧で温かかったです。 お風呂ものんびり奇麗でした、部屋総数６室と言う事もあり 静かで悠長な ひと時を過ごせました、又行きたいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
329,Jalan,jalan_archive,12446603,2022/6/15,,,,,5,ja,True,facility_wide,温泉;湯;お湯,,初めての大分旅行で,こちらのお宿を連泊させて頂きました。 入り口から風情がある佇まい。お部屋もレトロな感じでとても素敵でした。 従業員さん皆さんとても素晴らしくて。 鉄輪温泉のお湯も最高で。 お料理もどれを食べても美味しくて！ 本当に感動のお宿でした。 従業員皆さん、本当にお世話になりました。 また絶対行きたいお宿です。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
330,Jalan,jalan_archive,12431447,2022/6/8,,,,,4,ja,True,facility_wide,風呂;ぬる,,おもてなしが、よかった,料理もおいしくて、接客された従業員の方が、常に笑顔で、申し分のない接客でした。ただ、お風呂が少しぬるかつたかな。また、機会があれば泊まりたいです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
331,Jalan,jalan_archive,12428575,2022/6/6,,,,,4,ja,True,facility_wide,風呂,,施設、サービスともに大変満足でした。,部屋、お風呂等の施設はとても清潔でサービスも良く非常に満足しました。 料理も美味しく頂きました。 朝食はもう少し早い時間からも開始できればより嬉しいです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
332,Jalan,jalan_archive,12426396,2022/6/5,,,,,5,ja,True,room_bath;family_bath,風呂;浴;家族風呂;掃除,,接客・料理・居心地が素晴らしい隠れ家,子供と3人の旅行で利用致しました。部屋もアップグレードサービスをして頂いて、広い和洋室でのんびりと寛ぐことができました。せっかく大分に来たと言うことで関あじ・ステーキのプランと致しました。あじのお造り含め味・見た目・ボリュームともに素晴らしかったです。子供用の食事は選択しておりませんでしたが、ご飯・味噌汁に唐揚げ・野菜も付けて頂くなどご配慮頂けました。子供用に別注したアラカルトは選択できる種類は少ないですが、値段に見合う質・量で満足でした。朝ご飯も量があり、昼ご飯は食べずに過ごしてしまいました。 宿泊客数が少ないことも一因とは思いますが、部屋食・部屋風呂もあるため部屋から出る機会は少なく、他の人と会うこともなく、のんびりと過ごすことが出来ました。自分たちしかいないと錯覚するくらいの静かさでした。掃除のタイミング・是非についても要望に応じて頂け、至れり尽くせりでした。入り口のみならず、部屋内にもアルコール消毒も完備されており、コロナのご時世でも安心でした。 家族風呂が唯一部屋を出るタイミングでしたが、計3回利用致しましたが、誰も使われておらず、自分たちの入りたいタイミングで入浴を楽しむことが出来ました。部屋風呂は木の浴槽で、家族で3人で入ると丁度一杯になる感じでしたが、家族風呂は石造りでかなり広く開放感がありました。夜中に行くと、周辺も暗いため、星がよく見られました。丁度自分たちが入浴した際には北斗七星をきれいに頭上に見ることが出来ました。 スタッフの方の接客も優しく、子供も懐いて話し相手になって貰っておりました。入り口には女将さんが飼っている豆柴が体調が良いときにいるようで、帰り際に会うことができました。 ただ、宿泊客数が少ないことに起因していると思いますが、売店は存在せず、周辺にも地獄を除いてお土産を買うところは少ないため、お土産を旅館で購入しようと考えている場合には注意が必要です。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
333,Jalan,jalan_archive,12426310,2022/6/5,,,,,5,ja,True,facility_wide,温泉;浴;臭,,幼児に対する配慮も充実,子供の誕生日が近いこともありアニバーサリープランとして、利用致しました。部屋もアップグレードサービス頂いて、広い和洋室でのおかげで、寛ぐことができました。ベッドも2つをくっつけて頂いて、子供が間として3人で寝るのも十分でした。 ご飯は部屋内に隣接した小部屋で頂けるため、部屋から外に出る必要もなく、また部屋の中に食事の臭いが充満したりすることもありませんでした。ご飯も美味しく、量も丁度良く頂くことが出来ました。子供用にしゃぶしゃぶ・野菜付きの単品を追加注文しましたが、牛肉も6枚・野菜もついて充分な量でした。アニバーサリープランとして、もともとケーキについてはサプライズとしてもともとお願いをさせて頂いておりましたが、夕食後に部屋まで持ってきてくださいました。サービスのワインについてもタイミングを食事中・ケーキの時とこちらにタイミングを融通して頂けました。 温泉は無色透明で、木で出来た浴槽で雰囲気もあって良かったです。家族として入るには丁度良いサイズでした。 仲居さんにも優しくして頂き、子供が懐いてご飯の準備の最中や朝の新聞配達時など含めて子供に付き合ってくださいました。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
334,Jalan,jalan_archive,12425935,2022/6/5,,,,,5,ja,True,facility_wide,温泉;予約,,とにかく食事が美味しい！,静かな落ち着いた雰囲気のある宿です。 食事が美味しいので 別府温泉なら宿は迷わずかんな和別邸に予約します。 スタッフの方々も過不足のない行き届いたサービスで 感謝しています。,https://www.jalan.net/yad324134/kuchikomi/archive/,neutral,neutral_or_lodging_context,medium,body_sentiment_inference_needed
335,Jalan,jalan_archive,12424100,2022/6/4,,,,,4,ja,True,facility_wide,温泉;湯;臭,,ソーシャルディスタンス完璧な温泉、食事が楽しめる宿,樹齢200年以上の巨木を生かした建物が異空間で静か、完全なプライベート空間内だけでも快適に過ごせる宿でした。 温泉も優しい温泉で湯当たり、湯疲れする事無く身体の芯迄暖まり湯冷めしにくい良い温泉で無臭の美人の湯でした。 食事もこのプライベート空間の専用の別部屋に用意されており、他でよく有る支度、片付けを目前で行われる環境とは別格でした。 支度している気配も無く、用意が整いましたので…とご案内頂き大変スマートな印象でした。 各客室が別棟の様な環境なので、大変手間が掛かることは思いますがそこが他との差別化の一つと思います。 また別府に行った際には、またお世話になりたいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
336,Jalan,jalan_archive,12421809,2022/6/2,,,,,2,ja,True,facility_wide,風呂,,接客や子どもへの配慮は◎,金額の割にはお風呂が少し残念でした。しかし、旅館の方の接客がとても良かったです。ご飯は想像以上の仕上がりでした。料理をメインに宿を選ばれる方はおすすめです！あと、子どもが使う物など充実していて助かりました。お子様連れの家族もおすすめです。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
337,Jalan,jalan_archive,12415660,2022/5/30,,,,,4,ja,True,facility_wide,風呂;汚,,料理が最高,料理は、美味しいのはもちろん量もちょうど良く、最後まで美味しくいただけました。事前に苦手な食べ物を伝えていたところ良く考えてくださり、特にプリンが苦手な友人に、パンナコッタをフルーツに変更して提供してくれたのは、大変ありがたく感激でした。 部屋食でしたが提供のペースも良く、また説明も丁寧でゆったりと食事がでしました。 一点、お風呂の屋根が透明でしたが、汚れと枯れ枝？がたくさんあり、綺麗だったら空が良く見えただろうなと思いました。 とはいえ、曇り空だったのでそれほど気にならず、部屋から一歩も出ることなくゆっくり癒され満足です。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
338,Jalan,jalan_archive,12412946,2022/5/29,,,,,4,ja,True,room_bath;family_bath,風呂;家族風呂,,おもてなしが最高,チェックイン、アウトがお部屋で出来て、サービスが細やかで最高でした。 ご飯も美味しくて、苦手やアレルギー対応もしっかりしてくれて良かったです。 部屋風呂もありましたが家族風呂も広くて使いやすかったです。 部屋数は少ないので他のお客さんにも合わずプライベート感があって素晴らしかったです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
339,Jalan,jalan_archive,12400944,2022/5/22,,,,,4,ja,False,,,,静かでのんびり出来る宿,スタッフの方々の気配りが有り、静かな環境でゆっくり出来ました。また朝夕の食事も大変満足しました。また行きたいと思います。スタッフの皆様有り難う御座いました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
340,Jalan,jalan_archive,12398105,2022/5/20,,,,,4,ja,True,facility_wide,温泉,,夕方と温泉は良かったです,夕ご飯は美味しかったです。 デザートのパンナコッタは大き過ぎて少し飽きてしまいましたので、もう少し少量でフルーツ盛り合わせと一緒くらいでも良いかなと思いました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
341,Jalan,jalan_archive,12398053,2022/5/20,,,,,4,ja,True,facility_wide,温泉,,子ども連れでも安心して泊まれる宿,1歳半の子どもと奥さんの3人で宿泊しました。料理、温泉等全てにおいて満足できました。その中でも、従業員さん達のサービス。特に子どもに対する配慮が素晴らしく子連れでも安心して宿泊できる旅館でした。全ての従業員さん達が子どもに笑顔で話しかけてくれ、とても楽しんでいました。是非ともまた宿泊したいと思える旅館です。ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
342,Jalan,jalan_archive,12393246,2022/5/17,,,,,4,ja,True,facility_wide,風呂;露天;虫;蚊,,2度目の利用,2回目の利用でした。 ここのお宿は食事も美味しいし、お部屋の露天風呂も最高だし、スタッフのお姉様方はフレンドリーで感じも良くてすごく気に入ってリピートしました。 県民割も使ったのでお得に泊まれて満足です。 初めてわんちゃんにも会えて、なでなでさせて貰いました。 特に不満もないのですが、あえて一つお願いすると お部屋の露天風呂を利用した際に2か所蚊？に噛まれてしまったので、蚊取り線香等の虫除けの物を置いて頂けると嬉しいです。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
343,Jalan,jalan_archive,12392595,2022/5/17,,,,,5,ja,True,facility_wide,風呂;露天,,全てに満足できるお宿です。,3月に続き２回目の利用をさせていただきました。前回行けなかった夫がうらやましがったので、今回は二人で参りました。前回とは違う部屋にしていただき、庭の趣や露天風呂の景色もまた違ってよかったです。 お料理は朝夕ともに大満足でお酒も進みました。 スタッフの皆さんの対応もつかず離れずで程よく、心地よかったです。 片道４時間の運転は老体には堪えましたが、またうかがいたい宿です。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
344,Jalan,jalan_archive,12391570,2022/5/16,,,,,4,ja,True,room_bath,温泉;風呂;掛け流,,お肉もお魚も美味しかったです！,滞在日は満室とのことだったのですが、6部屋のこじんまりした宿なので滞在中他のゲストに会うことなくゆったり過ごせました。お部屋のお風呂は掛け流しの温泉だったので朝晩部屋風呂を利用しました。夕食は1本釣りの関アジや甘エビ、ヒラメ、マグロのお刺身盛り合わせと地元の牛ステーキが最高でした。朝食もボリュームがあり大満足でした。スタッフの方の対応もちょうど良い距離感で気持ちよく過ごせました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
345,Jalan,jalan_archive,12385363,2022/5/12,,,,,3,ja,True,room_bath;room_open_air_bath,温泉;風呂;露天;湯;肌;浴;虫;蚊,,久しぶりの県外旅行に,子供も小さく、コロナ禍でもあったため、県外旅行は長らく控えていました。今回、部屋食、露天風呂付きということで、あまり周りを気にすることなくゆっくりしたいと思い、思い切って県外旅行へ！子供を連れての旅行で、部屋食は初めてでしたが、食事の時間を気にせず部屋でゆっくりできて、美味しいお食事を満喫することができました。いつもは大人の料理を取り分けながら一緒に食べるのですが、今回はお子様ランチも注文させて頂きました。息子は、自分の分があって大喜び♪とても豪華なお子様ランチでした。部屋のお風呂も、子どもの動きを気にせずに旦那と交代でゆっくり入ることができました。別府ということで、温泉にかなり期待し過ぎてた部分もありますが、温泉好きの我々としてはトロッと感がもう少し欲しかったなぁというのが正直な感想でした。割とサラッとしていまた。が、湯の花もたくさんついていたし、お風呂上がりの温もりが持続し、疲れが癒されました。とても静かで、周囲の音も全く聞こえず、息子が多少騒いでも他に迷惑がかからない感じもよかったです。贅沢な時間でした(^^) 一つだけ…自然に囲まれて素敵な場所なのですが、竹やぶのようにしてあるため、すごく大きな蚊が群れのようになっていて、蚊が苦手な私は鳥肌が立ってしまい、露天風呂に入れませんでした。部屋食のため、人が何度も出入りされるのですが、蚊が入って気になりました。蚊が多いことを伝えると、すぐにベイプをつけて対応して下さいました。それと、お風呂の中にムカデが入っており、何も知らない息子がゴミと間違えて掴んだので、一瞬血の気が引いてすごい声で叫んでしまいました。息子は私の声にびっくりして大泣き(笑)。テンションだだ下がりでした。後で聞いてみると、ムカデが増えてきたので薬を撒いているとのことでした。色々と対応して下さっているとは思うのですが、虫が苦手な方は夏場はすこし注意した方がいいかもしれないです。帰りには、お詫びにと言って別府の入浴剤セットを下さり、お見送りも車が見えなくなるまでずっと手を振って下さっていました。アクセスもよく、1日目にはうみたまご、2日目にはアフリカンサファリと普段できない経験をたくさんすることができ、楽しい家族旅行となりました！,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
346,Jalan,jalan_archive,12377635,2022/5/9,,,,,4,ja,True,room_bath;family_bath,風呂;水;家族風呂;予約,,おもてなしが最高、料理もよかった！,記念日に利用させてもらいました。 コロナ禍でもあり、また小さい子供がいるので部屋食、家族風呂があるところに行きたくて予約しました。 お料理も美味しく、家族風呂も広くてゆっくりできました。 ただ、部屋風呂の排水溝の流れが悪くて、少し残念でした。 ただ、全体的に大変満足できる宿でした。 また利用しようと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
347,Jalan,jalan_archive,12369368,2022/5/6,,,,,5,ja,True,facility_wide,風呂;肌,,接客、おもてなし最高！,この度は誕生日祝いも兼ねてました。 最初から最後までお気遣い下さり、駐車場から始まり、、帰るまでホントに気持ちよく過ごさせて頂きました。 料理もすごくおいしくてお腹いっぱいになりました。 朝食も最高！！普段食べない娘もおかわりしてました。 お風呂も何回入ったかな？？肌すべすべ！部屋も広いし 絶対行ってみてほしいです。私達もまた利用したいです。 最高の誕生日をありがとうございました。 わんちゃんもかわぃかったな。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
348,Jalan,jalan_archive,12363532,2022/5/4,,,,,4,ja,True,facility_wide,露天;熱,,貸し切り露天が熱過ぎた…,割烹旅館との触れ込みであったが、夕食は普通・・、朝食は美味しかった。夕・朝共に、お米がツヤツヤしておらず、美味しくなかった・・・,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_negative_with_context,high,body_sentiment_inference_needed
349,Jalan,jalan_archive,12361083,2022/5/3,,,,,4,ja,True,family_bath,温泉;風呂;露天;家族風呂,,夕食大満足,夕食の関鯵のお刺身が生きもよくボリュームたっぷりで、豊後牛も肉厚で柔らかく美味しかったです。そのほかの料理の味付けも上品で完食してお腹いっぱいになりました。 お部屋の露天風呂も大きな家族風呂もゆっくり過ごすことができました。 地獄めぐりにも近く別府の温泉宿におすすめです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
350,Jalan,jalan_archive,12353688,2022/4/29,,,,,4,ja,True,room_bath;family_bath,風呂;露天;家族風呂;貸切,,ゆっくりと日常を忘れて過ごせるお宿,母の傘寿のお祝いに家族で行きました。 コロナ禍でもあり、部屋食、部屋風呂、家族風呂も貸切と皆さんの口コミに惹かれて。 皆さんの口コミ通り、本当にゆっくり出来て、お料理も美味しく、接客も親切丁寧で満足しました。 欲を言えば、お部屋の露天風呂に入った時、お庭や縁側がもう少し整備されていたらもっと心地よかったかな。と。夜は感じませんでしたが、明るい時間は少し気になりました。 トータルでは満足です。両親もとても喜んでくれて良かったです。 わんちゃんのお見送りも可愛いかったです。 また会いに行こうと思います。 ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
